package,file,symbol,kind,current_owner,final_owner,classification,semantic_id,schema,differential
analysis/check/fixpoint/summary,return_flow.go,returnFlowFactLane.NormalizeOwned,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,return_flow.go,returnFlowFactLane.Widen,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,return_param_literal_case.go,ReturnParamLiteralCase,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,return_presence_relation.go,ReturnPresenceRelation,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,schema_version.go,BoundaryLaneSchemaVersion,const,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,EntrySummary,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,NewSnapshot,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,NewSnapshotOwnedNormalized,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,NewUniverseIdentity,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,OwnedNormalizedReader,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,Reader,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,Snapshot,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,Snapshot.Entries,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,Snapshot.EntriesOwnedNormalized,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,Snapshot.Read,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,Snapshot.ReadOwnedNormalized,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,Snapshot.SummaryUniverseIdentity,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,UniverseIdentity,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,snapshot.go,UniverseIdentityReader,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary.go,CallerFreshHeapPlacements,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary.go,FreshHeapAllocation,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary.go,FreshHeapAllocation.CallerPlacement,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary.go,Summary,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary.go,Summary.Clone,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary.go,Summary.RekeyHeapTableObjects,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_key.go,DefaultSummaryKey,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_key.go,Digest,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_key.go,EntryKey,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_key.go,SummaryKey,type,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_key.go,SummaryKey.Less,method,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_lattice.go,Equal,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_lattice.go,EqualNormalized,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_lattice.go,Join,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_lattice.go,JoinReturnValue,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_lattice.go,LessOrEq,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_lattice.go,Normalize,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_lattice.go,NormalizeOwned,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_lattice.go,NormalizedDomain,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_lattice.go,Widen,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_slots.go,UsefulNormalReturnParam,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/summary,summary_slots.go,UsefulParamObligation,func,analysis/check/fixpoint/summary,,unclassified,,,
analysis/check/fixpoint/transformer,allocation_terms.go,AllocationTemplateTerm,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,allocation_terms.go,Arena.AllocationResultValue,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,allocation_terms.go,Arena.AllocationTemplate,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,branch_guard.go,BranchValueTerm,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,branch_guard.go,LowerBranchConditionGuards,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,branch_guard.go,LowerBranchGuards,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,branch_proof_term.go,BranchProofTerm,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,branch_refinement.go,BranchPathValueTerm,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,branch_refinement.go,BranchRefinementKernelExact,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,branch_refinement.go,LowerBranchRefinements,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,branch_refinement.go,SymbolicBranchRefinement,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,branch_refinement.go,SymbolicBranchRefinement.TargetPathRef,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,branch_refinement.go,SymbolicBranchRefinement.Value,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,Capability,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,CapabilitySupported,const,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,CapabilityUnaffected,const,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,CapabilityUnsupported,const,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,DefaultOutputCapabilityRegistry,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,DefaultSemanticCapabilityRegistry,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,NewOutputCapabilityRegistry,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,NewSemanticCapabilityRegistry,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCapabilityRegistry,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCapabilityRegistry.Capability,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCapabilityRegistry.Complete,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCapabilityRegistry.Lanes,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCapabilityRegistry.Set,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCapabilityRegistry.SetSummary,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCapabilityRegistry.SummaryCapability,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCapabilityRegistry.SummaryKinds,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCapabilityRegistry.Unsupported,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCapabilityRegistry.UnsupportedSummary,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputCellResult,const,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputEffect,const,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputKind,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputObligation,const,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,OutputReturn,const,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,SemanticCapabilityRegistry,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,SemanticCapabilityRegistry.Complete,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,SemanticCapabilityRegistry.Extension,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,SemanticCapabilityRegistry.Fact,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,SemanticCapabilityRegistry.SetExtension,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,SemanticCapabilityRegistry.SetFact,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,SemanticCapabilityRegistry.UnsupportedExtension,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,capability.go,SemanticCapabilityRegistry.UnsupportedFact,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,certificate.go,CertifyPlan,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,certificate.go,SemanticCertificate,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,cfg_rows.go,SolveAcyclicCFGRows,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,cfg_rows.go,SymbolicCFGBranch,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,cfg_rows.go,SymbolicCFGOptions,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,cfg_rows.go,SymbolicCFGRow,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,cfg_rows.go,SymbolicCFGTransfer,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,cfg_rows_expand.go,SolveAcyclicCFGExpandedRows,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,cfg_rows_expand.go,SymbolicCFGExpandTransfer,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,cfg_wto_exact.go,SolveExactWTOCFGExpandedRows,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,cfg_wto_exact.go,SymbolicExactWTOOptions,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,NewPlanCompiler,func,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,PlanCompiler,type,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,branchEdgePlanHandler.Kind,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,branchEdgePlanHandler.Lower,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,branchEdgePlanHandler.Preflight,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,expressionConditionPlanHandler.Kind,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,expressionConditionPlanHandler.Lower,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,expressionConditionPlanHandler.Preflight,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,expressionOperationPlanHandler.Kind,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,expressionOperationPlanHandler.Lower,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,expressionOperationPlanHandler.Preflight,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,expressionValuePlanHandler.Kind,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,expressionValuePlanHandler.Lower,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,expressionValuePlanHandler.Preflight,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,genericForPlanHandler.Kind,method,analysis/check/fixpoint/transformer,,unclassified,,,
analysis/check/fixpoint/transformer,compiler.go,genericForPlanHandler.Lower,method,analysis/check/fixpoint/transformer,,unclassified,,,
